Date,BTC_close,BTC_open,BTC_high,BTC_low,BTC_volume,Active_Addr_Cnt,Difficulty,Mean_Block_Size(in_bytes),Sum_Block_Weight,Total_Fees(USD),Mean_Hashrate,Xfer_Cnt,Mean_Tx_size(native_units),ETH,LTC,DOGE,XRP,GOLD,SILVER,COOPER,S&P500,DJI,JP225
24/04/2018,9645.3,8952.7,9734.8,8937,260.79,776436,3.83932E+12,970912.2013,538537028,644951.2382072491,30345703.04,650241,1.514133374,703.02,164.652,0.005767,0.92197,1333,16.744,6981.25,2634.56,24024.13,22278.12
23/04/2018,8952.8,8809.3,9001,8785.3,147.54,642298,3.83932E+12,762481.1046,405706927,258286.08746275015,29200582.17,579846,1.257890226,644.13,152.594,0.005604,0.87375,1324,16.624,6925,2670.29,24448.69,22088.04
22/04/2018,8806.7,8923.6,9022.3,8766.5,161.89,502665,3.83932E+12,554600.1188,306070938,188379.04696563,30536556.52,449376,1.165811962,622.23,146.575,0.005524,0.8629,,,,,,
21/04/2018,8923.1,8867,9027.7,8614.5,206.01,602722,3.83932E+12,744424.2327,413820355,247880.39420159635,30345703.04,504209,1.218289903,605.59,148.686,0.005381,0.86585,,,,,,
20/04/2018,8867,8292.3,8926.2,8224.5,225.96,661833,3.83932E+12,835095.9708,394366048,260584.8249810171,26146926.52,587080,1.746502823,617.04,155.657,0.005906,0.92432,1338.3,17.192,6979.25,2670.14,24462.94,22162.24
19/04/2018,8290.8,8179,8303.7,8126.7,155.08,657714,3.83932E+12,635094.2079,395451529,231547.86050946842,33971919.13,582276,1.692461514,567.49,146.441,0.005969,0.78299,1348.8,17.269,6963,2693.13,24664.89,22191.18
18/04/2018,8178.4,7908.5,8227.6,7895.3,163.26,588686,3.83932E+12,672658.1875,373924351,206067.15215374972,30536556.52,524029,1.519933971,525.66,140.425,0.005442,0.71267,1353.5,17.286,7035.75,2708.64,24748.07,22158.2
17/04/2018,7908.6,8070,8171.7,7852.8,162.59,614295,3.83932E+12,735669.216,422113220,208996.0056615285,30918263.48,534252,1.749287722,503.19,132.309,0.004705,0.65532,1349.5,16.817,6874,2706.39,24786.63,21847.59
16/04/2018,8070,8362.2,8412.9,7908.5,197.70,721332,3.83932E+12,946671.9716,443096333,203954.7495349364,26910340.43,491556,1.962556266,511.82,128.719,0.004561,0.66449,1350.7,16.708,6882,2677.84,24573.04,21835.53
15/04/2018,8363.6,8004.6,8411.5,8004.6,160.26,590187,3.83932E+12,847182.7791,488989003,199450.0891165926,31109116.95,452502,1.212998259,533.9,132.525,0.004634,0.69374,,,,,,
14/04/2018,8004.4,7891.1,8180.2,7839.3,164.71,502546,3.80817E+12,817580.0438,401574748,194451.80741691162,25934796.27,424746,1.044017511,502.52,126.514,0.004153,0.64046,,,,,,
13/04/2018,7887.4,7926.9,8228,7756.6,296.95,638968,3.51106E+12,711264.697,409610995,282166.34558557376,28798401.52,574375,1.415960335,493.48,125.391,0.003962,0.64073,1347.9,16.699,6832.5,2656.3,24360.14,21778.74
12/04/2018,7926.6,6963.3,8009.6,6779.3,398.30,629328,3.51106E+12,842492.2792,453655272,289807.8357670086,26878508.08,533126,1.636118053,494.03,129.665,0.00388,0.64141,1341.9,16.511,6821.5,2663.99,24483.05,21660.28
11/04/2018,6962.1,6855.6,6988.6,6818.4,142.07,533732,3.51106E+12,629347.1553,355267377,155456.9603371624,28100258.45,449303,1.473090512,430.14,118.325,0.003398,0.54025,1360,16.806,6911.5,2642.19,24189.45,21687.1
10/04/2018,6854.8,6782.6,6899.5,6671.6,134.23,569509,3.51106E+12,680500.7866,396853667,158483.46207115485,28623865.75,487260,1.447409856,415.45,114.321,0.003086,0.49152,1345.9,16.63,6969.5,2656.87,24408,21794.32
09/04/2018,6781.9,7035.7,7192.5,6633.2,241.19,535496,3.51106E+12,734221.3129,379147132,149329.816368853,25656757.72,426584,1.653922921,399.05,114.977,0.002796,0.48669,1340.1,16.567,6854,2613.16,23979.1,21678.26
08/04/2018,7030.5,6905.9,7113.4,6903.9,132.51,414992,3.51106E+12,442152.4224,251120717,148174.37006859772,28100258.45,372535,1.244331026,400.71,117.839,0.002859,0.4984,,,,,,
07/04/2018,6905.7,6624.5,7071.9,6616.1,177.10,502038,3.51106E+12,541364.95,350439078,188241.92536092817,31416438.02,384076,1.331542778,384.87,116.087,0.002817,0.48562,,,,,,
06/04/2018,6624.3,6783.7,6859.7,6523.4,174.90,631476,3.51106E+12,815548.8116,398784526,226636.53301282437,24085935.81,517317,1.356259622,369.97,113.087,0.002718,0.47391,1336.1,16.399,6758,2604.47,23932.76,21567.52
05/04/2018,6782,6808.7,6918.2,6592.5,221.70,534893,3.51106E+12,643346.1795,351601144,165793.55684454902,27227579.62,454678,1.410609922,381.52,118.658,0.002803,0.48931,1328.5,16.39,6817,2662.84,24505.22,21645.42
04/04/2018,6808.9,7423.8,7432.9,6726.9,239.51,565002,3.51106E+12,717796.6939,365098941,167027.47944931433,25656757.72,487359,1.328488667,378.68,118.275,0.002769,0.49122,1340.2,16.284,6712.75,2644.69,24264.3,21319.55
03/04/2018,7424.2,7067.2,7519.3,7032.9,230.80,605514,3.51106E+12,691802.4969,395925899,190840.64619274167,28449329.98,511976,1.987425888,415.55,134.26,0.003011,0.54745,1337.3,16.436,6811,2614.45,24033.36,21292.29
02/04/2018,7068.4,6825.4,7121.3,6787.6,199.31,485666,3.51106E+12,561177.8462,307528902,149486.96991179543,27227579.62,419956,1.933587059,385.07,119.178,0.002801,0.49373,1346.9,16.716,,2581.88,23644.19,21388.58
01/04/2018,6825.2,6939.1,7047.7,6460.1,257.53,425276,3.49579E+12,452283.3086,255570848,122984.82473567092,28151789.82,369698,1.528900127,378.75,115.174,0.002707,0.47874,,,,,,
31/03/2018,6938.2,6856.5,7221.5,6804.9,245.30,475498,3.46254E+12,670956.3672,297030272,139534.10372401425,22031861.23,375087,1.300670685,393.96,116.34,0.0028,0.50089,,,,,,
30/03/2018,6853.7,7132.4,7288.1,6603.8,417.31,571020,3.46254E+12,627189.3272,357420323,175350.09813218302,27884074.37,512212,1.47236439,393.79,118.517,0.002765,0.49917,,,,,,21454.3
29/03/2018,7129.2,7955.2,7980.7,6954.9,348.75,559619,3.46254E+12,671348.0921,356378172,189563.24156505303,26162835.21,485204,1.33213221,384.12,114.666,0.002872,0.50298,1327.3,16.312,6738.75,2640.87,24103.11,21159.08
28/03/2018,7954.9,7803,8110.4,7754.5,167.36,552755,3.46254E+12,726814.0296,345657514,196101.86652519275,23236728.64,464691,1.462142071,446.84,131.632,0.003162,0.57354,1324.2,16.297,6668.25,2605,23848.42,21031.31
27/03/2018,7801.7,8146.5,8218.3,7760.6,223.10,598612,3.46254E+12,763152.5789,398688382,211379.48067790974,26162835.21,464825,1.448203929,448.48,134.64,0.003154,0.57012,1342,16.541,6658.25,2612.62,23857.71,21317.32
26/03/2018,8143.5,8474,8515.7,7865.9,247.18,582295,3.46254E+12,710985.7,378759078,220760.21750421805,25818587.38,479630,1.628782145,485.98,150.722,0.003283,0.58843,1355,16.684,6622.5,2658.55,24202.6,20766.1
25/03/2018,8473.2,8549.1,8679,8392.2,149.52,454187,3.46254E+12,583194.1259,272535872,175127.36782272568,23236728.64,365031,1.658919156,523.5,160.391,0.00347,0.63466,,,,,,
24/03/2018,8547.4,8917.3,9008.8,8523.6,177.43,543804,3.46254E+12,603131.9872,323288461,190199.20633443355,26851330.88,412876,1.240456058,520.45,159.229,0.003517,0.62913,,,,,,
23/03/2018,8916.8,8725.3,8917,8305.6,210.11,619608,3.46254E+12,824847.2632,381112391,228005.51057617954,22892480.81,478753,1.234132953,543.42,167.136,0.003566,0.6404,1349.9,16.582,6646.75,2588.26,23533.2,20617.86
22/03/2018,8726.2,8903.7,9096.2,8499.1,223.01,577941,3.46254E+12,774839.7413,395851895,235391.05747084133,24613719.97,456732,1.217393777,539.87,163.468,0.003597,0.65445,1327.4,16.387,6727.75,2643.69,23957.89,21591.99
21/03/2018,8905.9,8912.4,9173.4,8775.1,218.19,586910,3.46254E+12,689349.2763,374884467,278406.1517178349,26162835.21,500991,1.380841095,560.24,168.303,0.003641,0.68035,1321.5,16.419,6834,2711.93,24682.31,
20/03/2018,8912.6,8614.1,9039.6,8326.8,253.44,567891,3.46254E+12,790159.8268,355526905,279826.21690203645,21859737.32,480856,1.195426844,557.08,169.247,0.003657,0.70026,1311.9,16.185,6755.75,2716.94,24727.27,21380.97
19/03/2018,8616.8,8200.9,8698.3,8127.7,316.96,587514,3.46254E+12,683404.4968,370805701,264818.7068914144,26679206.96,488899,1.329483494,556.16,160.607,0.003486,0.72155,1317.8,16.325,6831.5,2712.92,24610.91,21480.9
18/03/2018,8201.2,7873.2,8283.6,7323.3,348.02,535510,3.38739E+12,696158.9272,377433901,206709.76298618154,25426608.97,433964,1.149134356,536.72,152.398,0.003124,0.65043,,,,,,
17/03/2018,7874.9,8198,8344.8,7760.2,208.05,452543,3.29061E+12,505991.1611,265767547,167349.87993348684,24372959.73,391507,1.037222041,550.27,152.039,0.003334,0.62952,,,,,,
16/03/2018,8289.2,8264.3,8604.8,7929.1,236.13,601517,3.29061E+12,690360.891,383720926,248997.9252024056,25517998.11,522211,1.144728751,600.79,166.008,0.003523,0.67874,1312.3,16.272,6888.25,2752.01,24946.51,21676.51
15/03/2018,8264.4,8210.2,8427,7691.7,326.53,602746,3.29061E+12,751657.5278,386668015,298492.975198642,23555075.18,517898,1.530544289,610.13,163.693,0.003541,0.68468,1317.8,16.422,6921.5,2747.33,24873.66,21803.95
14/03/2018,8210.6,9154.9,9353.4,7958.5,305.45,580666,3.29061E+12,753239.4375,389296779,302509.2536745775,23555075.18,488176,1.417628996,612.09,160.589,0.003599,0.68783,1325.6,16.537,6980.25,2749.48,24758.12,21777.29
13/03/2018,9154.9,9138.7,9482,8875.1,239.46,773506,3.29061E+12,902699.6835,526384630,565848.8435166322,25845151.93,496083,1.273301622,689.57,175.454,0.003971,0.77825,1327.1,16.627,6952.25,2765.31,25007.03,21968.1
12/03/2018,9137.4,9535.8,9892.2,8804.1,257.91,828676,3.29061E+12,931086.4845,545736486,299480.81099923246,26335882.66,480906,1.370667753,697.04,177.501,0.00404,0.78325,1320.8,16.536,6916,2783.02,25178.61,21824.03
11/03/2018,9529.6,8732.2,9719.6,8516.4,266.59,889324,3.29061E+12,1011055.163,573427117,335229.03224939737,25027267.37,413018,1.143512289,720.12,187.855,0.004159,0.81652,,,,,,
10/03/2018,8762,9216.2,9500,8691.1,198.73,803717,3.29061E+12,1016832.586,524597545,393753.66672717594,22900767.53,382486,1.144417332,682.52,176.751,0.003989,0.77546,,,,,,
09/03/2018,9217,9301.9,9420.5,8351,371.46,888997,3.29061E+12,1026402.418,542630236,329014.76952597965,23882229,569726,1.41319372,725.89,142.03,0.004151,0.82457,1324,16.608,6958.25,2786.57,25335.74,21469.2
08/03/2018,9300,9910.7,10109,9037,256.26,903578,3.29061E+12,1017121.667,608292366,322891.0720092661,26499459.57,484597,1.453234711,698.96,176.18,0.003995,0.80642,1321.7,16.5,6821.75,2738.97,24895.21,21368.07
07/03/2018,9902.9,10779,10899,9422.1,284.54,922143,3.29061E+12,1026472.096,590247019,342188.8247390462,25681575.02,557770,1.162514955,749.98,184.907,0.00406,0.85192,1327.6,16.494,6939.25,2726.8,24801.36,21252.72
06/03/2018,10675.1,11314.2,11316.4,10412,230.65,834323,3.29061E+12,1018661.212,588319563,398183.45048869844,25517998.11,533311,1.212507631,814.88,196.182,0.004606,0.90345,1335.2,16.784,6990.5,2728.12,24884.12,21417.76
05/03/2018,11330.6,11415.7,11506.9,11281.2,162.11,857168,3.24309E+12,1017820.195,554810530,525995.4115825748,24020983.53,535978,1.360288349,850.24,211.24,0.005261,0.94569,1319.9,16.412,6926,2720.94,24874.76,21042.09
04/03/2018,11416.5,11402.8,11490.3,10878.4,156.40,792569,3.00738E+12,1001249.459,551276734,370056.67763346876,22125683.71,417869,1.040566877,865.53,213.332,0.005466,1.0043,,,,,,
03/03/2018,11402.3,10822.5,11420.7,9585.5,172.20,934083,3.00738E+12,977348.15,660337470,442879.695062471,26909615.32,505229,1.168007563,855.91,210.271,0.005262,0.89855,,,,,,
02/03/2018,10827.7,10904.5,11167,10677.1,201.69,752300,3.00738E+12,859637.641,484532731,455809.00433505094,23321666.61,598935,1.210868407,856.09,212.399,0.005549,0.89935,1323.4,16.466,6914,2691.25,24538.06,21181.64
01/03/2018,10904.5,10335.1,11047.8,10248.7,188.77,821011,3.00738E+12,1070325.897,629300296,565758.4298365825,24667147.38,631743,1.49420025,870.04,209.633,0.006193,0.91533,1305.2,16.276,6886.25,2677.67,24608.98,21724.47
28/02/2018,10333.9,10584.4,11070.7,10303.4,215.22,817155,3.00738E+12,1058861.045,594332432,542197.0323277845,23172168.75,532704,1.660366591,852.49,202.01,0.00607,0.88692,1317.9,16.407,6933.5,2713.83,25029.2,22068.24
27/02/2018,10594.4,10287.8,10867.2,10120.5,202.58,699046,3.00738E+12,1009827.113,599854785,531950.8498135086,23919658.06,564907,1.192794123,871.44,215.138,0.00633,0.92968,1318.6,16.434,7026.75,2744.28,25410.03,22389.86
26/02/2018,10285.1,9590.9,10378.4,9410.3,235.94,688379,3.00738E+12,1012541.773,538110259,483697.4085200901,21079198.67,519234,1.293340285,866.99,218.439,0.006294,0.92937,1332.8,16.588,7113.25,2779.6,25709.27,22153.63
25/02/2018,9585.2,9703.1,9860.3,9330.1,196.49,526879,3.00738E+12,699013.269,453066697,395091.62376549677,25564134.55,405647,1.110344372,840.88,217.7,0.006083,0.9026,,,,,,
24/02/2018,9704.3,10163.8,10506.1,9394.5,239.16,690001,3.00738E+12,1014176.6,561449774,892637.8067604318,21677190.12,405255,1.437284564,834.36,206.412,0.006272,0.90218,,,,,,
23/02/2018,10170.4,9840.6,10419.1,9597.8,271.50,732287,3.00738E+12,1005774.034,558205415,793469.7938302602,22125683.71,472286,1.519957871,856.65,206.945,0.006675,0.94178,1330.3,16.511,7111.25,2747.3,25309.99,21892.78
22/02/2018,9841.7,10470.1,10930.2,9743.9,316.63,719848,3.00738E+12,918127.2617,512649560,365354.1297567894,22275181.57,555475,1.991047237,803.66,193.049,0.006233,0.89144,1332.7,16.614,7172,2703.96,24962.48,21736.44
21/02/2018,10473,11240.9,11289.7,10252.2,327.14,713740,3.00738E+12,988705.4615,627431992,427660.8274514042,25265138.83,536286,2.068530561,839.1,210.01,0.006648,0.95247,1332.1,16.647,7132.25,2701.33,24797.78,21970.81
20/02/2018,11238.7,11169.7,11791.5,11119.9,267.56,703065,2.97256E+12,1008593.801,529726667,570586.9497495932,20835108.5,502241,1.9239884,884.51,228.696,0.007152,1.02735,1331.2,16.478,7077.5,2716.26,24964.75,21925.1
19/02/2018,11169.4,10396.6,11250.5,10324.8,215.20,857787,2.87467E+12,1011015.407,620883402,579680.8621280075,23149934.67,504809,2.9284954,940.08,222.097,0.006712,1.10954,1331.2,16.438,7134,,,22149.21
18/02/2018,10398.8,11073.7,11271.6,10137.2,288.91,730130,2.87467E+12,973775.6728,603852679,468840.5163867523,23149934.67,428792,3.130059659,913.1,213.821,0.006463,1.07052,,,,,,
17/02/2018,11073.5,10177.3,11095.9,10070.9,224.76,765638,2.87467E+12,966532.4631,549369014,530470.3248791918,21292223.86,445398,2.450624142,971.54,228.445,0.007035,1.17811,,,,,,
16/02/2018,10178.7,10031.3,10294.3,9707.7,206.44,773561,2.87467E+12,989432.7643,578324171,588778.4547270199,22435430.51,469472,1.454749454,937.5,228.217,0.006952,1.11358,1356.2,16.757,7185.5,2732.22,25219.38,21720.25
15/02/2018,10037.3,9475.6,10206.8,9348.5,291.28,779005,2.87467E+12,1062489.985,510583857,641779.4503674323,18720008.9,522213,1.740230496,927.56,221.337,0.007303,1.10821,1355.3,16.842,7190.75,2731.2,25200.37,21464.98
14/02/2018,9476.3,8542.6,9500,8541.6,246.88,937769,2.87467E+12,1015978.872,686928326,600526.9872727778,25579248.8,513386,2.092892901,919.67,212.082,0.006785,1.12865,1358,16.923,7164,2698.63,24893.49,21154.17
13/02/2018,8539.2,8906.2,8942.7,8378,195.87,868109,2.87467E+12,1037702.189,637613693,602578.0976333501,23435736.33,485738,2.259498311,841.38,159.267,0.005694,0.98725,1330.4,16.573,7013.75,2662.94,24640.45,21244.68
12/02/2018,8903.5,8083.6,8984.9,8083.6,238.67,912131,2.87467E+12,1042309.904,642258658,618127.1352361661,23721537.99,484002,2.790796816,865.62,161.459,0.005548,1.0427,1326.4,16.615,6864.25,2656,24601.27,
11/02/2018,8081.9,8559.7,8564.2,7843.7,236.20,814528,2.87467E+12,1002463.662,577968248,504471.98296269117,21578025.52,416930,2.629378343,810.45,148.808,0.004942,0.96074,,,,,,
10/02/2018,8559.6,8697.3,9066.6,8172.2,263.53,737187,2.87467E+12,1033400.832,554473302,707772.1726544194,20434818.87,460467,2.79037724,851.39,155.029,0.005018,1.02892,,,,,,
09/02/2018,8699.8,8163.6,8735.6,7784.6,233.94,781921,2.87467E+12,1076082.393,533019323,794837.0927847485,19291612.22,515266,1.765337394,877.85,163.998,0.005028,0.92043,1315.7,16.178,6749,2619.55,24190.9,21382.62
08/02/2018,8164.2,7595.1,8489.9,7595.1,296.10,753618,2.87467E+12,1049296.389,508633625,738108.1430681255,18720008.9,462530,2.137807877,805.4,148.903,0.00458,0.78213,1319,16.389,6860.75,2581,23860.46,21890.86
07/02/2018,7594.7,7693.8,8536.5,7196.6,445.62,804119,2.87467E+12,1070469.099,551106764,918187.1578967217,20149017.21,542188,1.711919532,753.18,137.993,0.004222,0.71781,1314.6,16.286,6874.5,2681.66,24893.35,21645.37
06/02/2018,7701.2,6939.3,7896.2,5996.6,886.88,999753,2.61586E+12,1067332.106,671687837,1261633.832883764,22105953.91,679140,2.141147528,783.83,142.219,0.00442,0.76185,1329.5,16.628,7081.75,2695.14,24912.77,21610.24
05/02/2018,6938.5,8220.8,8383.2,6651.9,593.89,915758,2.60308E+12,1106469.968,707014136,1213777.2207968468,23938939.78,574790,2.614417429,696.86,125.292,0.003547,0.68132,1336.5,16.718,7127.25,2648.94,24345.75,22682.08
04/02/2018,8222.2,9241.5,9382.1,7932.1,280.94,711645,2.60308E+12,988244.4382,647726603,920352.9948866639,23033142.05,454924,1.331763316,829.43,147.886,0.00441,0.81795,,,,,,
03/02/2018,9241.1,8894.4,9506.9,8249.3,248.71,714800,2.60308E+12,995890.9051,591853510,1300847.7380068214,20445148.56,498555,1.360476047,971.49,160.974,0.00515,0.95978,,,,,,
02/02/2018,8893.2,9179.8,9201.4,7915.8,519.40,853582,2.60308E+12,1022506.262,646204010,2399518.482890902,21739145.31,632968,1.821649125,920.85,131.625,0.004566,0.8993,1337.3,16.755,7076.75,2762.13,25520.96,23274.53
01/02/2018,9181.1,10266.2,10303,8789.2,358.40,833934,2.60308E+12,1053140.25,628836612,1929556.8677243409,20703947.91,660268,1.53111871,1033.55,142.528,0.005126,0.95131,1347.9,17.199,7115.5,2821.98,26186.71,23486.11
31/01/2018,10265.4,10166.3,10397.7,9742.2,208.47,685452,2.60308E+12,1051847.444,457294723,1672354.6903129027,15139761.91,552597,1.386894968,1118.08,163.879,0.006006,1.13931,1343.1,17.284,7101.25,2823.81,26149.39,23098.29
30/01/2018,10166,11244.5,11277.2,9917.7,264.72,845185,2.60308E+12,996176.4132,621989782,1620199.760744318,21609745.63,612982,1.357632186,1071.9,166.365,0.006136,1.11266,1340,17.101,7081.75,2822.43,26076.89,23291.97
29/01/2018,11244.8,11794.9,11888.1,11119,137.42,775230,2.60308E+12,1012349.946,558208996,1608016.9932895668,19151151.82,596661,1.364686052,1175,179.57,0.006942,1.271,1340.3,17.127,7088.25,2853.53,26439.48,23629.34
28/01/2018,11795.1,11471.2,12112.7,11433.3,154.63,765711,2.60308E+12,1025466.386,603312052,1788411.0136165374,20445148.56,573734,1.677160322,1246.6,191.12,0.00761,1.3632,,,,,,
27/01/2018,11467.5,11118,11621.7,10908.4,163.49,860840,2.60308E+12,1032040.287,603135919,1900210.1419216364,20315748.89,595499,1.048774045,1114.8,179.65,0.007383,1.22142,,,,,,
26/01/2018,11118.1,11203.1,11655.3,10389.4,253.91,807029,2.60308E+12,1044744.774,608257050,2254089.3821249017,20056949.54,580978,1.761154745,1047,175.71,0.007169,1.21363,1352.1,17.441,7092.25,2872.87,26616.71,23631.88
25/01/2018,11203,11439.9,11740.9,10983.8,181.81,854029,2.47246E+12,1105547.437,627316999,2498638.066360363,19419246.34,622944,1.385900805,1048.2,178.86,0.00749,1.30863,1362.9,17.615,7115,2839.25,26392.79,23669.49
24/01/2018,11452.3,10899.4,11549.5,10584.5,136.06,940167,2.22785E+12,1074955.773,698811612,3116570.3254381097,19491455.6,655761,1.670674814,1063.2,180.6,0.00706,1.38162,1356.3,17.489,7142.25,2837.54,26252.12,23940.78
23/01/2018,10903.2,10869,11438,10056.6,188.37,893416,2.22785E+12,1069565.576,706276665,3144443.326041833,19602202.5,641354,1.683934227,982.98,178.27,0.006605,1.36019,1336.7,16.913,6902.75,2839.13,26210.81,24124.15
22/01/2018,10864.8,11597.5,11970.9,10136.8,201.73,946599,2.22785E+12,1078087.994,666846069,3382450.6613915754,18494733.44,665480,1.574423067,995.08,179.42,0.00665,1.37243,1331.9,16.989,7077.5,2832.97,26214.6,23816.33
21/01/2018,11594.9,12857.1,12860.2,11164.5,206.96,988506,2.22785E+12,1071050.326,733556721,3932197.641825166,20709671.57,594214,1.20391535,1047,191.25,0.006975,1.39464,,,,,,
20/01/2018,12858.9,11579.2,13082.2,11567.3,143.90,970060,2.22785E+12,1116916.197,702794478,5384927.633130744,19712949.41,640700,1.379184846,1146,210.91,0.008359,1.60149,,,,,,
19/01/2018,11580.2,11229.6,11973.2,10901.5,170.74,1027992,2.22785E+12,1047522.897,650904925,5604071.074428919,18273239.62,655942,1.578429449,1032.6,192.5,0.007787,1.57155,1333.1,17.036,7045.5,2810.3,26071.72,23808.06
18/01/2018,11245.4,11202,12004.7,10660.2,242.45,1050790,2.22785E+12,1051139.272,682822275,7315608.707548939,19159214.88,845675,1.572388121,994.81,192.6,0.00753,1.60697,1327.2,16.954,7076.5,2798.03,26017.81,23763.37
17/01/2018,11192.3,11357.7,11769.6,9271.3,361.80,1090483,2.22785E+12,1061349.431,658894296,7525574.612087171,18494733.44,872689,1.764825127,1017.5,189,0.00762,1.34068,1339.2,17.166,7057.5,2802.56,26115.65,23868.34
16/01/2018,11362,13704.4,13711,10050.7,317.10,1001819,2.22785E+12,1050755.377,626959482,7018527.056750729,17608758.18,846189,2.444310454,1020.1,191.13,0.006564,1.19846,1339.3,17.189,7112.25,2776.42,25792.86,23951.81
15/01/2018,13697.5,13695.5,14396.6,13475.4,73.27,949563,2.22785E+12,1059250.613,594719855,6915779.0250762,16612036.02,754313,1.26723633,1273.4,232.51,0.009721,1.70757,1337.1,17.189,7204.25,,,23714.88
14/01/2018,13695.2,14291.9,14446.1,13094.7,85.12,971840,2.22785E+12,1050906.781,614917009,6730011.616816913,17165770.55,668808,1.278194673,1350,237.89,0.011232,1.88429,,,,,,
13/01/2018,14292.2,13896,14640.7,13888.2,61.14,939348,2.14421E+12,1014498.846,574876893,7496893.400311277,15881806.21,730867,1.253556417,1380,258.02,0.012259,2.04008,,,,,,
