"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"19/01/2022","4,780.38","4,815.81","4,828.75","4,755.93","133.93K","-0.68%"
"18/01/2022","4,813.35","4,766.78","4,826.30","4,747.92","150.87K","0.97%"
"17/01/2022","4,767.28","4,728.76","4,775.24","4,726.71","115.30K","0.86%"
"14/01/2022","4,726.73","4,743.91","4,764.05","4,723.94","146.86K","-0.82%"
"13/01/2022","4,765.92","4,853.03","4,853.06","4,765.24","142.52K","-1.64%"
"12/01/2022","4,845.58","4,818.89","4,852.73","4,810.92","143.20K","1.00%"
"11/01/2022","4,797.77","4,840.01","4,850.88","4,791.89","146.93K","-0.96%"
"10/01/2022","4,844.04","4,812.23","4,844.39","4,780.82","156.21K","0.45%"
"07/01/2022","4,822.37","4,824.32","4,856.65","4,818.19","187.14K","0.09%"
"06/01/2022","4,818.23","4,842.16","4,857.56","4,786.43","157.67K","-1.02%"
"05/01/2022","4,868.12","4,907.93","4,916.28","4,851.98","178.82K","-1.01%"
"04/01/2022","4,917.77","4,957.98","4,961.45","4,874.53","151.54K","-0.46%"
"31/12/2021","4,940.37","4,937.46","4,950.36","4,923.14","121.31K","0.38%"
"30/12/2021","4,921.51","4,882.16","4,940.18","4,878.65","121.62K","0.78%"
"29/12/2021","4,883.48","4,958.65","4,958.65","4,883.48","113.59K","-1.46%"
"28/12/2021","4,955.96","4,923.69","4,959.15","4,913.60","130.46K","0.74%"
